race	age	gender	deaths	icdcode	rate100k
native	66	F	174	J00-J98	113.499974
native	66	F	140	K00-K92	91.321818
native	66	F	19	M00-M99	12.393675
native	66	F	68	N00-N98	44.356312
native	66	F	3	Q00-Q99	1.956896
native	66	F	60	V01-Y89	39.137922
native	66	M	69	A00-B99	50.277254
native	66	M	603	C00-D48	439.379477
native	66	M	4	D50-D89	2.914623
native	66	M	202	E00-E88	147.188481
native	66	M	55	F01-F99	40.076072
native	66	M	35	G00-G98	25.502955
native	66	M	722	I00-I99	526.089523
native	66	M	202	J00-J98	147.188481
native	66	M	157	K00-K92	114.398968
native	66	M	16	M00-M99	11.658494
native	66	M	57	N00-N98	41.533383
native	66	M	1	Q00-Q99	0.728656
native	66	M	135	V01-Y89	98.36854
native	67	F	79	A00-B99	55.550868
native	67	F	501	C00-D48	352.290946
native	67	F	7	D50-D89	4.922229
native	67	F	190	E00-E88	133.603353
native	67	F	26	F01-F99	18.282564
native	67	F	51	G00-G98	35.861953
native	67	F	488	I00-I99	343.149664
native	67	F	222	J00-J98	156.10497
native	67	F	145	K00-K92	101.960453
native	67	F	27	M00-M99	18.98574
native	67	F	61	N00-N98	42.893708
native	67	F	3	Q00-Q99	2.109527
native	67	F	71	V01-Y89	49.925463
native	67	M	67	A00-B99	52.465075
native	67	M	621	C00-D48	486.280774
native	67	M	5	D50-D89	3.915304
native	67	M	187	E00-E88	146.432375
native	67	M	41	F01-F99	32.105494
native	67	M	29	G00-G98	22.708764
native	67	M	736	I00-I99	576.33277
native	67	M	194	J00-J98	151.913801
native	67	M	138	K00-K92	108.062394
native	67	M	12	M00-M99	9.39673
native	67	M	57	N00-N98	44.634467
native	67	M	2	Q00-Q99	1.566122
native	67	M	125	V01-Y89	97.882604
native	68	F	73	A00-B99	55.715409
native	68	F	519	C00-D48	396.113659
native	68	F	11	D50-D89	8.395473
native	68	F	183	E00-E88	139.670134
native	68	F	15	F01-F99	11.448372
native	68	F	52	G00-G98	39.687688
native	68	F	479	I00-I99	365.584668
native	68	F	221	J00-J98	168.672676
native	68	F	145	K00-K92	110.667593
native	68	F	21	M00-M99	16.02772
native	68	F	62	N00-N98	47.319936
native	68	F	4	Q00-Q99	3.052899
native	68	F	54	V01-Y89	41.214138
native	68	M	51	A00-B99	44.171907
native	68	M	656	C00-D48	568.171976
native	68	M	6	D50-D89	5.196695
native	68	M	188	E00-E88	162.829774
native	68	M	39	F01-F99	33.778517
native	68	M	37	G00-G98	32.046285
native	68	M	684	I00-I99	592.423219
native	68	M	240	J00-J98	207.867796
native	68	M	140	K00-K92	121.256214
native	68	M	10	M00-M99	8.661158
native	68	M	50	N00-N98	43.305791
native	68	M	2	Q00-Q99	1.732232
native	68	M	105	V01-Y89	90.942161
native	69	F	50	A00-B99	40.497307
native	69	F	551	C00-D48	446.280322
native	69	F	7	D50-D89	5.669623
native	69	F	227	E00-E88	183.857773
native	69	F	23	F01-F99	18.628761
native	69	F	42	G00-G98	34.017738
native	69	F	514	I00-I99	416.312315
native	69	F	223	J00-J98	180.617989
native	69	F	149	K00-K92	120.681975
native	69	F	31	M00-M99	25.10833
native	69	F	104	N00-N98	84.234398
native	69	F	62	V01-Y89	50.216661
native	69	M	62	A00-B99	57.817483
native	69	M	625	C00-D48	582.837533
native	69	M	6	D50-D89	5.59524
native	69	M	149	E00-E88	138.948468
native	69	M	36	F01-F99	33.571442
native	69	M	50	G00-G98	46.627003
native	69	M	723	I00-I99	674.226458
native	69	M	205	J00-J98	191.170711
native	69	M	130	K00-K92	121.230207
native	69	M	15	M00-M99	13.988101
native	69	M	62	N00-N98	57.817483
native	69	M	112	V01-Y89	104.444486
native	70	F	68	A00-B99	58.449373
native	70	F	553	C00-D48	475.330927
native	70	F	9	D50-D89	7.735946
native	70	F	223	E00-E88	191.67956
native	70	F	19	F01-F99	16.331442
native	70	F	55	G00-G98	47.275228
native	70	F	475	I00-I99	408.286058
native	70	F	220	J00-J98	189.100911
native	70	F	131	K00-K92	112.600997
native	70	F	23	M00-M99	19.769641
native	70	F	77	N00-N98	66.185319
native	70	F	65	V01-Y89	55.870724
native	70	M	73	A00-B99	73.107468
native	70	M	639	C00-D48	639.940713
native	70	M	11	D50-D89	11.016194
native	70	M	182	E00-E88	182.267934
native	70	M	40	F01-F99	40.058887
native	70	M	41	G00-G98	41.060359
native	70	M	694	I00-I99	695.021682
native	70	M	227	J00-J98	227.334181
native	70	M	113	K00-K92	113.166355
native	70	M	13	M00-M99	13.019138
native	70	M	65	N00-N98	65.095691
native	70	M	3	Q00-Q99	3.004416
native	70	M	124	V01-Y89	124.182548
native	71	F	56	A00-B99	51.751224
native	71	F	534	C00-D48	493.48489
native	71	F	8	D50-D89	7.393032
native	71	F	219	E00-E88	202.384253
native	71	F	26	F01-F99	24.027354
native	71	F	42	G00-G98	38.813418
native	71	F	519	I00-I99	479.622955
native	71	F	242	J00-J98	223.63922
native	71	F	113	K00-K92	104.426578
native	71	F	18	M00-M99	16.634322
native	71	F	82	N00-N98	75.778579
native	71	F	1	Q00-Q99	0.924129
native	71	F	63	V01-Y89	58.220128
native	71	M	65	A00-B99	71.947224
native	71	M	607	C00-D48	671.876384
native	71	M	6	D50-D89	6.641282
native	71	M	174	E00-E88	192.597184
native	71	M	37	F01-F99	40.954574
native	71	M	60	G00-G98	66.412822
native	71	M	742	I00-I99	821.305233
native	71	M	241	J00-J98	266.758169
native	71	M	113	K00-K92	125.077482
native	71	M	15	M00-M99	16.603206
native	71	M	51	N00-N98	56.450899
native	71	M	3	Q00-Q99	3.320641
native	71	M	95	V01-Y89	105.153635
native	72	F	64	A00-B99	63.771062
native	72	F	508	C00-D48	506.182804
native	72	F	6	D50-D89	5.978537
native	72	F	235	E00-E88	234.159368
native	72	F	21	F01-F99	20.92488
native	72	F	62	G00-G98	61.778216
native	72	F	513	I00-I99	511.164918
native	72	F	252	J00-J98	251.098556
native	72	F	136	K00-K92	135.513507
native	72	F	24	M00-M99	23.914148
native	72	F	78	N00-N98	77.720982
native	72	F	2	Q00-Q99	1.992846
native	72	F	50	V01-Y89	49.821142
native	72	M	51	A00-B99	60.580864
native	72	M	651	C00-D48	773.296906
native	72	M	5	D50-D89	5.9393
native	72	M	184	E00-E88	218.566253
native	72	M	39	F01-F99	46.326543
native	72	M	50	G00-G98	59.393004
native	72	M	701	I00-I99	832.689909
native	72	M	240	J00-J98	285.086417
native	72	M	114	K00-K92	135.416048
native	72	M	7	M00-M99	8.31502
native	72	M	58	N00-N98	68.895884
native	72	M	1	Q00-Q99	1.18786
native	72	M	95	V01-Y89	112.846707
native	73	F	65	A00-B99	68.907759
native	73	F	561	C00-D48	594.726966
native	73	F	10	D50-D89	10.601194
native	73	F	216	E00-E88	228.985784
native	73	F	33	F01-F99	34.983939
native	73	F	57	G00-G98	60.426804
native	73	F	570	I00-I99	604.268041
native	73	F	227	J00-J98	240.647097
native	73	F	127	K00-K92	134.63516
native	73	F	26	M00-M99	27.563104
native	73	F	91	N00-N98	96.470863
native	73	F	1	Q00-Q99	1.060119
native	73	F	63	V01-Y89	66.78752
native	73	M	47	A00-B99	61.83641
native	73	M	650	C00-D48	855.184391
native	73	M	169	E00-E88	222.347942
native	73	M	46	F01-F99	60.520742
native	73	M	59	G00-G98	77.624429
native	73	M	767	I00-I99	1009.117581
native	73	M	232	J00-J98	305.235044
native	73	M	90	K00-K92	118.410146
native	73	M	15	M00-M99	19.735024
native	73	M	63	N00-N98	82.887103
native	73	M	2	Q00-Q99	2.631337
native	73	M	96	V01-Y89	126.304156
native	74	F	68	A00-B99	76.998856
native	74	F	535	C00-D48	605.799826
native	74	F	8	D50-D89	9.058689
native	74	F	196	E00-E88	221.93788
native	74	F	33	F01-F99	37.367092
native	74	F	64	G00-G98	72.469512
native	74	F	559	I00-I99	632.975893
native	74	F	257	J00-J98	291.010384
native	74	F	125	K00-K92	141.542015
native	74	F	22	M00-M99	24.911395
native	74	F	93	N00-N98	105.307259
native	74	F	1	Q00-Q99	1.132336
native	74	F	52	V01-Y89	58.881478
native	74	M	44	A00-B99	63.13856
native	74	M	602	C00-D48	863.850304
native	74	M	7	D50-D89	10.044771
native	74	M	184	E00-E88	264.03398
native	74	M	48	F01-F99	68.87843
native	74	M	64	G00-G98	91.837906
native	74	M	721	I00-I99	1034.611411
native	74	M	279	J00-J98	400.355872
native	74	M	75	K00-K92	107.622546
native	74	M	11	M00-M99	15.78464
native	74	M	69	N00-N98	99.012743
native	74	M	4	Q00-Q99	5.739869
native	74	M	86	V01-Y89	123.407186
native	75	F	70	A00-B99	84.783741
native	75	F	515	C00-D48	623.766094
native	75	F	8	D50-D89	9.68957
native	75	F	217	E00-E88	262.829597
native	75	F	39	F01-F99	47.236656
native	75	F	67	G00-G98	81.150152
native	75	F	659	I00-I99	798.178361
native	75	F	251	J00-J98	304.010271
native	75	F	121	K00-K92	146.554752
native	75	F	28	M00-M99	33.913496
native	75	F	96	N00-N98	116.274845
native	75	F	63	V01-Y89	76.305367
native	75	M	48	A00-B99	74.713986
native	75	M	614	C00-D48	955.716398
native	75	M	5	D50-D89	7.782707
native	75	M	164	E00-E88	255.272784
native	75	M	47	F01-F99	73.157444
native	75	M	54	G00-G98	84.053234
native	75	M	698	I00-I99	1086.465873
native	75	M	280	J00-J98	435.831582
native	75	M	89	K00-K92	138.532181
native	75	M	11	M00-M99	17.121955
native	75	M	61	N00-N98	94.949023
native	75	M	90	V01-Y89	140.088723
native	76	F	62	A00-B99	81.322141
native	76	F	483	C00-D48	633.525708
native	76	F	9	D50-D89	11.804827
native	76	F	192	E00-E88	251.836306
native	76	F	55	F01-F99	72.140609
native	76	F	80	G00-G98	104.931794
native	76	F	649	I00-I99	851.259182
native	76	F	255	J00-J98	334.470094
native	76	F	109	K00-K92	142.96957
native	76	F	30	M00-M99	39.349423
native	76	F	69	N00-N98	90.503673
native	76	F	1	Q00-Q99	1.311647
native	76	F	49	V01-Y89	64.270724
native	76	M	51	A00-B99	87.722316
native	76	M	525	C00-D48	903.02384
native	76	M	10	D50-D89	17.200454
native	76	M	170	E00-E88	292.40772
native	76	M	47	F01-F99	80.842134
native	76	M	65	G00-G98	111.802952
native	76	M	709	I00-I99	1219.512195
native	76	M	258	J00-J98	443.771716
native	76	M	79	K00-K92	135.883587
native	76	M	13	M00-M99	22.36059
native	76	M	48	N00-N98	82.56218
native	76	M	1	Q00-Q99	1.720045
native	76	M	76	V01-Y89	130.723451
native	77	F	70	A00-B99	99.037917
native	77	F	457	C00-D48	646.576118
native	77	F	13	D50-D89	18.392756
native	77	F	183	E00-E88	258.913413
native	77	F	55	F01-F99	77.815507
native	77	F	102	G00-G98	144.312394
native	77	F	632	I00-I99	894.170911
native	77	F	274	J00-J98	387.662705
native	77	F	112	K00-K92	158.460668
native	77	F	23	M00-M99	32.54103
native	77	F	78	N00-N98	110.356537
native	77	F	1	Q00-Q99	1.414827
native	77	F	60	V01-Y89	84.889643
native	77	M	59	A00-B99	113.130848
native	77	M	565	C00-D48	1083.371683
native	77	M	4	D50-D89	7.669888
native	77	M	153	E00-E88	293.373217
native	77	M	50	F01-F99	95.8736
native	77	M	73	G00-G98	139.975456
native	77	M	748	I00-I99	1434.26906
native	77	M	267	J00-J98	511.965025
native	77	M	89	K00-K92	170.655008
native	77	M	10	M00-M99	19.17472
native	77	M	60	N00-N98	115.04832
native	77	M	88	V01-Y89	168.737536
native	78	F	69	A00-B99	105.046814
native	78	F	508	C00-D48	773.38814
native	78	F	10	D50-D89	15.224176
native	78	F	189	E00-E88	287.736926
native	78	F	49	F01-F99	74.598462
native	78	F	73	G00-G98	111.136485
native	78	F	666	I00-I99	1013.930121
native	78	F	255	J00-J98	388.216488
native	78	F	113	K00-K92	172.033189
native	78	F	26	M00-M99	39.582858
native	78	F	100	N00-N98	152.24176
native	78	F	64	V01-Y89	97.434726
native	78	M	50	A00-B99	105.503038
native	78	M	513	C00-D48	1082.461175
native	78	M	9	D50-D89	18.990547
native	78	M	174	E00-E88	367.150574
native	78	M	46	F01-F99	97.062795
native	78	M	69	G00-G98	145.594193
native	78	M	694	I00-I99	1464.382174
native	78	M	296	J00-J98	624.577988
native	78	M	100	K00-K92	211.006077
native	78	M	10	M00-M99	21.100608
native	78	M	65	N00-N98	137.15395
native	78	M	63	V01-Y89	132.933828
native	79	F	71	A00-B99	115.973277
native	79	F	437	C00-D48	713.807354
native	79	F	9	D50-D89	14.700838
native	79	F	206	E00-E88	336.485846
native	79	F	57	F01-F99	93.105307
native	79	F	112	G00-G98	182.943761
native	79	F	645	I00-I99	1053.560053
native	79	F	267	J00-J98	436.124859
native	79	F	110	K00-K92	179.676908
native	79	F	17	M00-M99	27.768249
native	79	F	76	N00-N98	124.140409
native	79	F	1	Q00-Q99	1.633426
native	79	F	57	V01-Y89	93.105307
native	79	M	46	A00-B99	109.963664
native	79	M	456	C00-D48	1090.074584
native	79	M	6	D50-D89	14.343087
native	79	M	145	E00-E88	346.624594
native	79	M	62	F01-F99	148.211895
native	79	M	77	G00-G98	184.069612
native	79	M	694	I00-I99	1659.01702
native	79	M	253	J00-J98	604.800153
native	79	M	86	K00-K92	205.584242
native	79	M	17	M00-M99	40.638745
native	79	M	57	N00-N98	136.259323
native	79	M	84	V01-Y89	200.803213
native	80	F	71	A00-B99	127.087547
native	80	F	476	C00-D48	852.023556
native	80	F	9	D50-D89	16.109689
native	80	F	196	E00-E88	350.833229
native	80	F	88	F01-F99	157.51696
native	80	F	97	G00-G98	173.626649
native	80	F	711	I00-I99	1272.665438
native	80	F	255	J00-J98	456.441191
native	80	F	103	K00-K92	184.366442
native	80	F	21	M00-M99	37.589275
native	80	F	76	N00-N98	136.037374
native	80	F	3	Q00-Q99	5.369896
native	80	F	60	V01-Y89	107.397927
native	80	M	45	A00-B99	117.656287
native	80	M	419	C00-D48	1095.510759
native	80	M	3	D50-D89	7.843752
native	80	M	131	E00-E88	342.510524
native	80	M	57	F01-F99	149.031297
native	80	M	81	G00-G98	211.781316
native	80	M	661	I00-I99	1728.240123
native	80	M	272	J00-J98	711.166889
native	80	M	67	K00-K92	175.177138
native	80	M	8	M00-M99	20.916673
native	80	M	54	N00-N98	141.187544
native	80	M	1	Q00-Q99	2.614584
native	80	M	75	V01-Y89	196.093811
native	81	F	58	A00-B99	116.365387
native	81	F	404	C00-D48	810.545112
native	81	F	5	D50-D89	10.031499
native	81	F	157	E00-E88	314.989066
native	81	F	76	F01-F99	152.478783
native	81	F	103	G00-G98	206.648877
native	81	F	734	I00-I99	1472.624039
native	81	F	254	J00-J98	509.600144
native	81	F	94	K00-K92	188.592179
native	81	F	19	M00-M99	38.119696
native	81	F	85	N00-N98	170.535481
native	81	F	54	V01-Y89	108.340188
native	81	M	38	A00-B99	113.646559
native	81	M	443	C00-D48	1324.879624
native	81	M	6	D50-D89	17.944194
native	81	M	116	E00-E88	346.921075
native	81	M	69	F01-F99	206.358226
native	81	M	78	G00-G98	233.274516
native	81	M	615	I00-I99	1839.27984
native	81	M	243	J00-J98	726.739839
native	81	M	63	K00-K92	188.414032
native	81	M	13	M00-M99	38.879086
native	81	M	63	N00-N98	188.414032
native	81	M	60	V01-Y89	179.441936
native	82	F	50	A00-B99	108.894503
native	82	F	366	C00-D48	797.107762
native	82	F	2	D50-D89	4.35578
native	82	F	185	E00-E88	402.909661
native	82	F	93	F01-F99	202.543776
native	82	F	125	G00-G98	272.236258
native	82	F	810	I00-I99	1764.090949
native	82	F	217	J00-J98	472.602143
native	82	F	102	K00-K92	222.144786
native	82	F	31	M00-M99	67.514592
native	82	F	94	N00-N98	204.721666
native	82	F	2	Q00-Q99	4.35578
native	82	F	50	V01-Y89	108.894503
native	82	M	53	A00-B99	182.462905
native	82	M	355	C00-D48	1222.157194
native	82	M	4	D50-D89	13.770785
native	82	M	116	E00-E88	399.352773
native	82	M	66	F01-F99	227.217957
native	82	M	81	G00-G98	278.858402
native	82	M	638	I00-I99	2196.440252
native	82	M	229	J00-J98	788.377457
native	82	M	72	K00-K92	247.874135
native	82	M	6	M00-M99	20.656178
native	82	M	61	N00-N98	210.004476
native	82	M	3	Q00-Q99	10.328089
native	82	M	60	V01-Y89	206.561779
native	83	F	63	A00-B99	152.232747
native	83	F	370	C00-D48	894.065339
native	83	F	7	D50-D89	16.91475
native	83	F	185	E00-E88	447.03267
native	83	F	99	F01-F99	239.222888
native	83	F	134	G00-G98	323.796636
native	83	F	734	I00-I99	1773.632322
native	83	F	286	J00-J98	691.088343
native	83	F	92	K00-K92	222.308138
native	83	F	24	M00-M99	57.993427
native	83	F	89	N00-N98	215.05896
native	83	F	4	Q00-Q99	9.665571
native	83	F	60	V01-Y89	144.983569
native	83	M	37	A00-B99	143.678161
native	83	M	359	C00-D48	1394.06648
native	83	M	2	D50-D89	7.766387
native	83	M	94	E00-E88	365.020193
native	83	M	60	F01-F99	232.991612
native	83	M	86	G00-G98	333.954644
native	83	M	622	I00-I99	2415.346381
native	83	M	238	J00-J98	924.200062
native	83	M	50	K00-K92	194.159677
native	83	M	5	M00-M99	19.415968
native	83	M	53	N00-N98	205.809258
native	83	M	2	Q00-Q99	7.766387
native	83	M	59	V01-Y89	229.108419
native	84	F	53	A00-B99	144.540199
native	84	F	309	C00-D48	842.696629
native	84	F	4	D50-D89	10.908694
native	84	F	171	E00-E88	466.346678
native	84	F	110	F01-F99	299.989091
native	84	F	122	G00-G98	332.715174
native	84	F	748	I00-I99	2039.925821
native	84	F	219	J00-J98	597.251009
native	84	F	73	K00-K92	199.08367
native	84	F	28	M00-M99	76.36086
native	84	F	81	N00-N98	220.901058
native	84	F	43	V01-Y89	117.268463
native	84	M	41	A00-B99	185.629556
native	84	M	318	C00-D48	1439.760945
native	84	M	4	D50-D89	18.110201
native	84	M	88	E00-E88	398.424413
native	84	M	72	F01-F99	325.98361
native	84	M	104	G00-G98	470.865215
native	84	M	548	I00-I99	2481.097478
native	84	M	241	J00-J98	1091.139584
native	84	M	46	K00-K92	208.267307
native	84	M	9	M00-M99	40.747951
native	84	M	40	N00-N98	181.102006
native	84	M	58	V01-Y89	262.597908
native	85	F	39	A00-B99	7605.4
native	85	F	296	C00-D48	7605.4
native	85	F	11	D50-D89	7605.4
native	85	F	158	E00-E88	7605.4
native	85	F	131	F01-F99	7605.4
native	85	F	138	G00-G98	7605.4
native	85	F	687	I00-I99	7605.4
native	85	F	264	J00-J98	7605.4
native	85	F	103	K00-K92	7605.4
native	85	F	19	M00-M99	7605.4
native	85	F	84	N00-N98	7605.4
native	85	F	2	Q00-Q99	7605.4
native	85	F	37	V01-Y89	7605.4
native	85	M	34	A00-B99	10068
native	85	M	299	C00-D48	10068
native	85	M	2	D50-D89	10068
native	85	M	93	E00-E88	10068
native	85	M	70	F01-F99	10068
native	85	M	89	G00-G98	10068
native	85	M	595	I00-I99	10068
native	85	M	222	J00-J98	10068
native	85	M	51	K00-K92	10068
native	85	M	5	M00-M99	10068
native	85	M	50	N00-N98	10068
native	85	M	55	V01-Y89	10068
native	86	F	45	A00-B99	8514.8
native	86	F	287	C00-D48	8514.8
native	86	F	10	D50-D89	8514.8
native	86	F	155	E00-E88	8514.8
native	86	F	125	F01-F99	8514.8
native	86	F	115	G00-G98	8514.8
native	86	F	700	I00-I99	8514.8
native	86	F	233	J00-J98	8514.8
native	86	F	86	K00-K92	8514.8
native	86	F	14	M00-M99	8514.8
native	86	F	85	N00-N98	8514.8
native	86	F	1	Q00-Q99	8514.8
native	86	F	35	V01-Y89	8514.8
native	86	M	26	A00-B99	11144.4
native	86	M	228	C00-D48	11144.4
native	86	M	3	D50-D89	11144.4
native	86	M	90	E00-E88	11144.4
native	86	M	62	F01-F99	11144.4
native	86	M	64	G00-G98	11144.4
native	86	M	510	I00-I99	11144.4
native	86	M	207	J00-J98	11144.4
native	86	M	27	K00-K92	11144.4
native	86	M	8	M00-M99	11144.4
native	86	M	52	N00-N98	11144.4
native	86	M	1	Q00-Q99	11144.4
native	86	M	39	V01-Y89	11144.4
native	87	F	54	A00-B99	9539.5
native	87	F	267	C00-D48	9539.5
native	87	F	7	D50-D89	9539.5
native	87	F	125	E00-E88	9539.5
native	87	F	118	F01-F99	9539.5
native	87	F	115	G00-G98	9539.5
native	87	F	658	I00-I99	9539.5
native	87	F	202	J00-J98	9539.5
native	87	F	72	K00-K92	9539.5
native	87	F	8	M00-M99	9539.5
native	87	F	66	N00-N98	9539.5
native	87	F	1	Q00-Q99	9539.5
native	87	F	49	V01-Y89	9539.5
native	87	M	34	A00-B99	12357.1
native	87	M	233	C00-D48	12357.1
native	87	M	5	D50-D89	12357.1
native	87	M	69	E00-E88	12357.1
native	87	M	58	F01-F99	12357.1
native	87	M	59	G00-G98	12357.1
native	87	M	431	I00-I99	12357.1
native	87	M	159	J00-J98	12357.1
native	87	M	36	K00-K92	12357.1
native	87	M	3	M00-M99	12357.1
native	87	M	38	N00-N98	12357.1
native	87	M	49	V01-Y89	12357.1
native	88	F	39	A00-B99	10685.7
native	88	F	192	C00-D48	10685.7
native	88	F	9	D50-D89	10685.7
native	88	F	107	E00-E88	10685.7
native	88	F	114	F01-F99	10685.7
native	88	F	104	G00-G98	10685.7
native	88	F	679	I00-I99	10685.7
native	88	F	189	J00-J98	10685.7
native	88	F	73	K00-K92	10685.7
native	88	F	12	M00-M99	10685.7
native	88	F	71	N00-N98	10685.7
native	88	F	1	Q00-Q99	10685.7
native	88	F	53	V01-Y89	10685.7
native	88	M	17	A00-B99	13712.6
native	88	M	171	C00-D48	13712.6
native	88	M	6	D50-D89	13712.6
native	88	M	63	E00-E88	13712.6
native	88	M	67	F01-F99	13712.6
native	88	M	66	G00-G98	13712.6
native	88	M	397	I00-I99	13712.6
native	88	M	163	J00-J98	13712.6
native	88	M	40	K00-K92	13712.6
native	88	M	9	M00-M99	13712.6
native	88	M	42	N00-N98	13712.6
native	88	M	38	V01-Y89	13712.6
native	89	F	40	A00-B99	11955.7
native	89	F	172	C00-D48	11955.7
native	89	F	4	D50-D89	11955.7
native	89	F	105	E00-E88	11955.7
native	89	F	109	F01-F99	11955.7
native	89	F	114	G00-G98	11955.7
native	89	F	649	I00-I99	11955.7
native	89	F	176	J00-J98	11955.7
native	89	F	55	K00-K92	11955.7
native	89	F	19	M00-M99	11955.7
native	89	F	57	N00-N98	11955.7
native	89	F	1	Q00-Q99	11955.7
native	89	F	34	V01-Y89	11955.7
native	89	M	27	A00-B99	15209.2
native	89	M	146	C00-D48	15209.2
native	89	M	5	D50-D89	15209.2
native	89	M	45	E00-E88	15209.2
native	89	M	52	F01-F99	15209.2
native	89	M	47	G00-G98	15209.2
native	89	M	358	I00-I99	15209.2
native	89	M	161	J00-J98	15209.2
native	89	M	33	K00-K92	15209.2
native	89	M	5	M00-M99	15209.2
native	89	M	33	N00-N98	15209.2
native	89	M	29	V01-Y89	15209.2
native	90	F	36	A00-B99	13350.2
native	90	F	133	C00-D48	13350.2
native	90	F	4	D50-D89	13350.2
native	90	F	83	E00-E88	13350.2
native	90	F	127	F01-F99	13350.2
native	90	F	110	G00-G98	13350.2
native	90	F	634	I00-I99	13350.2
native	90	F	174	J00-J98	13350.2
native	90	F	60	K00-K92	13350.2
native	90	F	9	M00-M99	13350.2
native	90	F	56	N00-N98	13350.2
native	90	F	39	V01-Y89	13350.2
native	90	M	13	A00-B99	16842.6
native	90	M	118	C00-D48	16842.6
native	90	M	3	D50-D89	16842.6
native	90	M	53	E00-E88	16842.6
native	90	M	63	F01-F99	16842.6
native	90	M	45	G00-G98	16842.6
native	90	M	314	I00-I99	16842.6
native	90	M	120	J00-J98	16842.6
native	90	M	25	K00-K92	16842.6
native	90	M	6	M00-M99	16842.6
native	90	M	39	N00-N98	16842.6
native	90	M	21	V01-Y89	16842.6
native	91	F	26	A00-B99	14868.5
native	91	F	128	C00-D48	14868.5
native	91	F	6	D50-D89	14868.5
native	91	F	80	E00-E88	14868.5
native	91	F	107	F01-F99	14868.5
native	91	F	106	G00-G98	14868.5
native	91	F	521	I00-I99	14868.5
native	91	F	173	J00-J98	14868.5
native	91	F	48	K00-K92	14868.5
native	91	F	8	M00-M99	14868.5
native	91	F	47	N00-N98	14868.5
native	91	F	45	V01-Y89	14868.5
native	91	M	13	A00-B99	18606.3
native	91	M	111	C00-D48	18606.3
native	91	M	1	D50-D89	18606.3
native	91	M	44	E00-E88	18606.3
native	91	M	50	F01-F99	18606.3
native	91	M	39	G00-G98	18606.3
native	91	M	284	I00-I99	18606.3
native	91	M	106	J00-J98	18606.3
